-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110
-78;-110;-70;-110;-88;-110;-110;-82;-64;-67;-60
-83;-110;-110;-110;-110;-110;-110;-78;-63;-64;-60
-110;-110;-77;-110;-110;-110;-110;-110;-67;-67;-62
-81;-110;-110;-110;-110;-110;-110;-110;-64;-66;-63
-110;-110;-110;-110;-110;-86;-81;-78;-70;-74;-61
-110;-110;-87;-110;-110;-82;-110;-73;-66;-61;-59
-110;-78;-110;-110;-110;-79;-76;-75;-71;-61;-60
-110;-110;-110;-110;-110;-110;-77;-73;-69;-63;-59
-110;-110;-82;-110;-110;-110;-110;-75;-64;-57;-60
-110;-110;-85;-110;-110;-110;-78;-110;-64;-58;-60
-110;-110;-110;-110;-110;-79;-83;-69;-59;-65;-60
-110;-110;-80;-110;-110;-82;-110;-77;-59;-60;-66
-110;-110;-110;-110;-110;-110;-77;-110;-65;-65;-56
-110;-110;-75;-110;-90;-80;-73;-75;-62;-110;-63
-110;-110;-110;-110;-110;-96;-110;-110;-60;-72;-60
-110;-110;-110;-110;-110;-79;-78;-67;-61;-64;-66
-110;-110;-110;-110;-110;-79;-77;-68;-64;-66;-70
-110;-110;-110;-90;-110;-110;-110;-76;-55;-62;-61
-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110
-110;-110;-110;-110;-110;-84;-110;-74;-64;-55;-54
-110;-110;-110;-110;-86;-70;-69;-76;-61;-56;-69
-110;-110;-110;-110;-110;-74;-71;-76;-66;-56;-71
-110;-110;-110;-110;-110;-83;-77;-75;-66;-63;-66
-110;-76;-70;-78;-110;-82;-110;-110;-110;-77;-74
-110;-110;-71;-80;-77;-77;-82;-110;-110;-110;-110
-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110
-110;-110;-110;-71;-67;-66;-67;-67;-110;-79;-110
-81;-79;-77;-73;-75;-110;-110;-84;-110;-78;-110
-81;-76;-65;-110;-77;-86;-110;-82;-110;-110;-110
-110;-110;-75;-84;-87;-81;-110;-110;-80;-67;-82
-110;-110;-75;-67;-63;-68;-110;-74;-110;-110;-110
-110;-82;-79;-69;-59;-65;-69;-73;-110;-110;-110
-110;-110;-110;-67;-64;-66;-72;-64;-110;-110;-110
-110;-110;-110;-110;-66;-60;-74;-53;-110;-77;-110
-110;-110;-75;-77;-60;-61;-69;-67;-110;-110;-110
-110;-110;-110;-110;-67;-59;-65;-74;-110;-77;-110
-110;-110;-110;-110;-73;-59;-66;-110;-110;-110;-110
-110;-110;-110;-110;-72;-50;-64;-110;-110;-75;-110
-110;-110;-110;-74;-63;-58;-71;-88;-82;-110;-110
-110;-110;-110;-79;-110;-49;-68;-65;-110;-72;-110
-110;-110;-110;-79;-110;-58;-68;-63;-82;-77;-110
-110;-110;-110;-110;-62;-61;-63;-73;-110;-110;-110
-110;-110;-76;-110;-60;-64;-68;-69;-110;-110;-110
-110;-110;-81;-77;-64;-71;-73;-63;-110;-84;-110
-110;-110;-72;-68;-65;-68;-81;-110;-110;-110;-110
-81;-78;-69;-70;-49;-76;-110;-80;-110;-110;-110
-110;-110;-110;-68;-62;-71;-110;-69;-110;-110;-110
-110;-110;-70;-66;-60;-64;-110;-74;-110;-83;-110
-110;-82;-66;-70;-52;-71;-76;-77;-110;-110;-110
-110;-110;-96;-73;-68;-61;-62;-110;-110;-110;-110
-110;-110;-110;-110;-71;-60;-66;-110;-110;-75;-110
-110;-110;-110;-83;-74;-60;-64;-110;-110;-72;-110
-110;-110;-110;-77;-69;-58;-66;-110;-110;-76;-110
-110;-110;-110;-110;-110;-60;-62;-69;-110;-110;-83
-110;-110;-88;-110;-74;-64;-64;-69;-75;-110;-110
-110;-110;-110;-110;-68;-57;-65;-62;-110;-79;-75
-110;-110;-81;-81;-69;-67;-56;-78;-110;-66;-82
-110;-110;-81;-75;-110;-60;-64;-110;-82;-76;-110
-110;-110;-83;-75;-64;-63;-48;-110;-87;-74;-110
-110;-110;-69;-65;-65;-65;-75;-110;-110;-110;-110
-82;-110;-71;-63;-63;-110;-110;-74;-110;-110;-110
-77;-78;-72;-52;-67;-72;-74;-110;-110;-110;-110
-110;-110;-73;-53;-69;-74;-78;-70;-110;-110;-110
-110;-80;-76;-48;-60;-69;-71;-73;-110;-110;-110
-110;-110;-110;-64;-66;-110;-63;-69;-85;-96;-110
-110;-110;-110;-75;-110;-60;-62;-68;-110;-76;-110
-110;-110;-110;-76;-110;-63;-60;-64;-110;-76;-85
-110;-110;-110;-72;-110;-65;-56;-63;-110;-110;-82
-110;-110;-86;-80;-110;-73;-64;-65;-110;-110;-81
-110;-110;-110;-110;-110;-66;-68;-61;-110;-75;-83
-110;-110;-110;-110;-73;-110;-59;-48;-75;-71;-75
-110;-110;-110;-73;-110;-110;-59;-58;-110;-71;-79
-110;-110;-110;-74;-75;-65;-60;-60;-78;-110;-110
-110;-110;-110;-110;-110;-110;-61;-60;-110;-77;-110
-110;-110;-80;-60;-65;-72;-60;-110;-110;-72;-110
-110;-110;-110;-110;-110;-110;-60;-57;-74;-61;-77
-110;-110;-91;-110;-110;-71;-63;-61;-74;-62;-78
-110;-110;-110;-110;-110;-72;-66;-50;-70;-70;-83
-110;-110;-110;-80;-110;-75;-64;-60;-79;-110;-110
-68;-110;-110;-110;-110;-110;-110;-110;-85;-110;-110
-66;-110;-69;-110;-110;-110;-110;-110;-80;-110;-72
-66;-110;-66;-110;-110;-89;-110;-110;-69;-110;-67
-77;-110;-110;-110;-110;-90;-110;-110;-70;-110;-70
-76;-110;-63;-110;-110;-110;-110;-110;-69;-110;-73
-79;-78;-70;-63;-52;-74;-110;-81;-110;-110;-110
-110;-110;-110;-110;-64;-58;-66;-110;-83;-110;-85
-110;-110;-110;-110;-71;-59;-60;-110;-72;-110;-110
-110;-110;-110;-110;-76;-56;-67;-110;-80;-110;-110
-110;-110;-84;-110;-73;-63;-71;-110;-110;-110;-110
-110;-110;-110;-110;-110;-63;-110;-110;-79;-110;-110
-110;-110;-83;-110;-74;-71;-66;-110;-76;-110;-110
-110;-110;-110;-110;-68;-68;-62;-110;-78;-110;-79
-110;-110;-110;-110;-74;-62;-69;-110;-69;-110;-110
-110;-110;-86;-110;-78;-66;-69;-110;-79;-110;-110
-110;-110;-110;-110;-71;-70;-65;-110;-78;-110;-82
-110;-110;-110;-110;-69;-70;-61;-110;-77;-110;-80
-110;-110;-81;-110;-74;-69;-68;-110;-70;-110;-76
-110;-110;-87;-110;-77;-72;-65;-110;-67;-110;-110
-110;-110;-110;-110;-71;-76;-65;-110;-69;-110;-77
-110;-110;-87;-110;-110;-72;-64;-110;-64;-110;-80
-110;-110;-110;-110;-74;-73;-70;-110;-74;-110;-74
-110;-110;-110;-110;-71;-63;-64;-110;-78;-110;-110
-110;-110;-110;-110;-74;-110;-56;-110;-77;-110;-81
-110;-110;-110;-110;-68;-67;-61;-110;-75;-110;-110
-110;-110;-110;-110;-72;-66;-68;-110;-74;-110;-84
-110;-110;-110;-110;-74;-46;-69;-110;-80;-110;-110
-110;-110;-110;-110;-68;-53;-68;-110;-110;-110;-110
-110;-110;-90;-110;-69;-54;-72;-110;-83;-110;-110
-110;-110;-110;-110;-72;-53;-72;-110;-82;-110;-84
-110;-110;-110;-110;-72;-58;-61;-110;-110;-110;-84
-110;-110;-110;-110;-67;-62;-62;-110;-110;-110;-110
-110;-110;-110;-110;-70;-60;-64;-110;-110;-110;-98
-110;-110;-110;-110;-70;-65;-63;-110;-79;-110;-110
-110;-110;-110;-110;-74;-67;-61;-110;-110;-110;-83
-110;-110;-110;-110;-70;-63;-59;-110;-72;-110;-110
-110;-110;-110;-110;-77;-72;-68;-110;-79;-110;-110
-110;-110;-110;-110;-72;-67;-63;-110;-77;-110;-110
-110;-110;-110;-110;-74;-67;-68;-110;-110;-110;-110
-110;-110;-110;-110;-72;-63;-61;-110;-67;-110;-110
-110;-110;-110;-110;-110;-71;-49;-110;-73;-110;-81
-110;-110;-110;-110;-110;-110;-64;-110;-110;-110;-77
-110;-110;-110;-110;-82;-110;-63;-110;-70;-110;-75
-110;-110;-110;-110;-73;-69;-62;-110;-110;-110;-78
-110;-110;-110;-110;-110;-71;-64;-110;-81;-110;-83
-110;-110;-110;-110;-79;-68;-51;-110;-68;-110;-110
-110;-110;-88;-110;-78;-70;-50;-110;-76;-110;-110
-110;-110;-110;-110;-71;-74;-60;-110;-110;-110;-110
-110;-110;-110;-110;-72;-60;-63;-110;-83;-110;-84
-110;-110;-110;-110;-67;-63;-60;-110;-110;-110;-110
-110;-110;-110;-110;-63;-60;-61;-110;-84;-110;-110
-110;-110;-110;-110;-72;-110;-67;-110;-110;-110;-110
-110;-110;-110;-110;-68;-58;-70;-110;-82;-110;-110
-110;-110;-110;-110;-68;-60;-61;-110;-80;-110;-110
-110;-110;-87;-110;-71;-57;-60;-110;-85;-110;-110
-110;-110;-110;-110;-75;-58;-61;-110;-110;-110;-110
-110;-110;-110;-110;-74;-64;-63;-110;-110;-110;-110
-110;-110;-110;-110;-78;-64;-63;-110;-110;-110;-110
-110;-110;-110;-110;-77;-64;-62;-110;-80;-110;-110
-110;-110;-110;-110;-76;-65;-60;-110;-82;-110;-110
-110;-110;-85;-110;-78;-71;-56;-110;-110;-110;-77
-110;-110;-87;-110;-110;-64;-66;-110;-73;-110;-110
-110;-110;-110;-110;-68;-69;-60;-110;-78;-110;-80
-110;-110;-110;-110;-71;-64;-60;-110;-110;-110;-77
-110;-110;-110;-110;-75;-72;-59;-110;-110;-110;-76
-110;-110;-110;-110;-73;-66;-60;-110;-80;-110;-79
-110;-110;-110;-110;-72;-67;-61;-110;-71;-110;-110
-110;-110;-110;-110;-76;-65;-64;-110;-76;-110;-110
-110;-110;-110;-110;-70;-69;-64;-110;-79;-110;-110
-110;-110;-110;-110;-110;-71;-59;-110;-82;-110;-110
-110;-110;-110;-110;-82;-60;-45;-110;-110;-110;-110
-110;-110;-110;-110;-72;-63;-68;-110;-110;-110;-110
-110;-110;-110;-110;-71;-59;-59;-110;-110;-110;-110
-110;-110;-110;-110;-73;-62;-51;-110;-110;-110;-110
-110;-110;-86;-110;-63;-58;-54;-110;-110;-110;-110
-110;-110;-110;-110;-68;-57;-70;-110;-110;-110;-110
-110;-110;-110;-110;-67;-60;-73;-110;-82;-110;-110
-110;-110;-110;-110;-70;-60;-64;-110;-79;-110;-110
-110;-110;-110;-110;-72;-60;-51;-110;-110;-110;-110
-110;-110;-88;-110;-72;-63;-62;-110;-74;-110;-78
-110;-110;-110;-110;-72;-63;-60;-110;-77;-110;-110
-110;-110;-110;-110;-74;-61;-46;-110;-110;-110;-110
-110;-110;-110;-110;-72;-67;-43;-110;-73;-110;-110
-110;-110;-87;-110;-75;-73;-60;-110;-83;-110;-79
-110;-110;-110;-110;-74;-74;-45;-110;-80;-110;-75
-110;-110;-110;-110;-77;-68;-61;-110;-110;-110;-110
-110;-110;-110;-110;-78;-69;-51;-110;-110;-110;-71
-110;-110;-110;-110;-74;-65;-52;-110;-76;-110;-110
-110;-110;-85;-110;-110;-77;-45;-110;-110;-110;-67
-110;-110;-110;-110;-82;-75;-64;-110;-75;-110;-79
-110;-110;-85;-110;-73;-61;-51;-110;-110;-110;-110
-110;-110;-110;-110;-69;-64;-64;-110;-110;-110;-110
-110;-110;-110;-110;-73;-60;-65;-110;-110;-110;-110
-110;-110;-110;-110;-70;-60;-61;-110;-110;-110;-110
-110;-110;-110;-110;-60;-64;-76;-110;-110;-110;-110
-110;-110;-78;-110;-70;-60;-69;-110;-83;-110;-83
-110;-110;-74;-110;-69;-58;-62;-110;-78;-110;-110
-110;-110;-110;-110;-73;-57;-70;-110;-110;-110;-110
-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110
-110;-110;-110;-110;-62;-61;-69;-110;-110;-110;-110
-110;-110;-110;-110;-60;-59;-64;-110;-80;-110;-110
-110;-110;-84;-110;-74;-62;-68;-110;-110;-110;-110
-110;-110;-87;-110;-78;-61;-55;-110;-110;-110;-110
-110;-110;-81;-110;-72;-65;-57;-110;-78;-110;-80
-110;-110;-110;-110;-76;-69;-63;-110;-77;-110;-110
-110;-110;-110;-110;-71;-70;-60;-110;-79;-110;-110
-110;-110;-110;-110;-74;-74;-110;-110;-80;-110;-110
-110;-110;-84;-110;-77;-67;-64;-110;-110;-110;-110
-110;-110;-85;-110;-110;-67;-55;-110;-83;-110;-110
-110;-110;-80;-110;-75;-63;-59;-110;-110;-110;-110
-110;-110;-81;-110;-70;-65;-68;-110;-110;-110;-88
-110;-110;-80;-110;-69;-62;-68;-110;-110;-110;-110
-110;-110;-110;-110;-63;-60;-72;-110;-82;-110;-110
-110;-110;-77;-110;-63;-69;-67;-110;-81;-110;-110
-110;-110;-72;-110;-62;-63;-71;-110;-110;-110;-110
-110;-110;-78;-110;-63;-63;-65;-110;-75;-110;-110
-110;-110;-69;-110;-61;-66;-73;-110;-79;-110;-110
-110;-110;-75;-110;-66;-61;-66;-110;-110;-110;-110
-110;-110;-76;-110;-110;-59;-74;-110;-110;-110;-110
-110;-110;-84;-110;-74;-76;-71;-110;-110;-110;-85
-110;-110;-110;-110;-72;-68;-62;-110;-81;-110;-110
-110;-110;-110;-110;-70;-65;-60;-110;-110;-110;-110
-110;-110;-81;-110;-71;-73;-62;-110;-80;-110;-110
-110;-110;-75;-110;-63;-110;-63;-110;-110;-110;-110
-110;-110;-76;-110;-74;-68;-64;-110;-83;-110;-110
-110;-110;-110;-110;-70;-110;-70;-110;-110;-110;-110
-110;-110;-76;-110;-61;-110;-82;-110;-110;-110;-110
-110;-110;-77;-110;-48;-67;-77;-110;-110;-110;-110
-110;-110;-75;-110;-60;-62;-70;-110;-110;-110;-110
-110;-110;-68;-110;-51;-110;-70;-110;-82;-110;-87
-110;-110;-76;-110;-60;-70;-66;-110;-84;-110;-110
-110;-110;-74;-110;-64;-65;-71;-110;-110;-110;-110
-110;-110;-110;-110;-63;-63;-74;-110;-110;-110;-110
-83;-110;-110;-110;-67;-110;-110;-110;-110;-110;-110
-81;-110;-67;-110;-55;-76;-72;-110;-110;-110;-110
-110;-110;-68;-110;-49;-73;-68;-110;-110;-110;-110
-110;-110;-71;-110;-75;-72;-69;-110;-110;-110;-110
-85;-110;-74;-110;-70;-71;-71;-110;-110;-110;-110
-110;-110;-74;-110;-65;-64;-69;-110;-110;-110;-110
-110;-110;-74;-110;-69;-71;-70;-110;-110;-110;-110
-110;-110;-74;-110;-64;-62;-69;-110;-110;-110;-110
-110;-110;-76;-110;-70;-69;-67;-110;-110;-110;-110
-110;-110;-77;-110;-65;-73;-71;-110;-110;-110;-110
-84;-110;-76;-110;-47;-110;-69;-110;-110;-110;-110
-81;-110;-74;-110;-57;-71;-76;-110;-110;-110;-110
-110;-110;-74;-110;-51;-76;-83;-110;-110;-110;-110
-80;-110;-110;-110;-67;-67;-74;-110;-110;-110;-110
-83;-110;-63;-110;-60;-70;-110;-110;-110;-110;-110
-110;-110;-68;-110;-61;-68;-81;-110;-110;-110;-110
-110;-110;-70;-110;-61;-69;-77;-110;-110;-110;-110
-110;-110;-65;-110;-64;-71;-76;-110;-110;-110;-110
-81;-110;-70;-110;-60;-76;-79;-110;-110;-110;-110
-81;-110;-69;-110;-59;-72;-77;-110;-110;-110;-110
-85;-110;-66;-110;-48;-68;-73;-110;-110;-110;-110
-110;-110;-70;-110;-65;-71;-78;-110;-110;-110;-110
-110;-110;-76;-110;-52;-71;-110;-110;-110;-110;-110
-110;-110;-67;-110;-65;-72;-75;-110;-110;-110;-110
-79;-110;-73;-110;-75;-71;-74;-110;-110;-110;-110
-110;-110;-76;-110;-67;-70;-76;-110;-110;-110;-110
-110;-110;-74;-110;-68;-110;-72;-110;-110;-110;-110
-110;-110;-71;-110;-70;-110;-70;-110;-110;-110;-110
-110;-110;-72;-110;-60;-65;-70;-110;-110;-110;-110
-82;-110;-80;-110;-60;-70;-79;-110;-110;-110;-110
-110;-110;-73;-110;-54;-60;-75;-110;-110;-110;-110
-82;-110;-73;-110;-58;-60;-75;-110;-110;-110;-110
-110;-110;-77;-110;-60;-69;-78;-110;-110;-110;-110
-110;-110;-71;-110;-57;-74;-79;-110;-110;-110;-110
-79;-110;-110;-110;-50;-110;-76;-110;-110;-110;-110
-74;-110;-110;-110;-44;-66;-79;-110;-110;-110;-110
-80;-110;-67;-110;-60;-65;-110;-110;-110;-110;-110
-81;-110;-78;-110;-63;-72;-75;-110;-110;-110;-110
-77;-110;-64;-110;-52;-69;-72;-110;-110;-110;-110
-110;-110;-69;-110;-51;-75;-81;-110;-110;-110;-110
-76;-110;-66;-110;-56;-70;-110;-110;-110;-110;-110
-78;-110;-65;-110;-66;-73;-77;-110;-110;-110;-110
-76;-110;-69;-110;-68;-76;-77;-110;-110;-110;-110
-82;-110;-64;-110;-74;-74;-72;-110;-110;-110;-110
-76;-110;-66;-110;-77;-77;-75;-110;-110;-110;-110
-110;-110;-110;-110;-76;-110;-110;-110;-110;-110;-110
-72;-110;-61;-110;-72;-110;-110;-110;-110;-110;-110
-73;-110;-59;-110;-75;-110;-83;-110;-110;-110;-110
-71;-110;-61;-110;-71;-110;-110;-110;-110;-110;-110
-67;-110;-60;-110;-74;-110;-110;-110;-110;-110;-110
-110;-110;-61;-110;-76;-110;-110;-110;-110;-110;-110
-77;-110;-57;-110;-71;-110;-110;-110;-110;-110;-86
-69;-110;-110;-110;-81;-110;-110;-110;-83;-110;-110
-69;-110;-56;-110;-110;-110;-110;-110;-79;-110;-77
-65;-110;-68;-110;-75;-110;-110;-110;-74;-110;-75
-74;-110;-60;-110;-74;-110;-110;-110;-83;-110;-110
-64;-110;-60;-110;-110;-110;-110;-110;-78;-110;-110
-70;-110;-59;-110;-79;-110;-87;-110;-71;-110;-110
-77;-110;-59;-110;-77;-110;-110;-110;-77;-110;-110
-77;-110;-64;-110;-73;-110;-110;-110;-110;-110;-110
-110;-110;-55;-110;-71;-110;-110;-110;-110;-110;-110
-110;-110;-68;-110;-74;-110;-76;-110;-110;-110;-110
-110;-110;-78;-110;-67;-74;-74;-110;-110;-110;-110
-110;-110;-71;-110;-64;-75;-72;-110;-110;-110;-110
-110;-110;-63;-110;-64;-65;-73;-110;-110;-110;-110
-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110
-110;-110;-73;-110;-46;-69;-78;-110;-110;-110;-110
-110;-110;-110;-110;-54;-110;-76;-110;-110;-110;-110
-110;-110;-75;-110;-53;-70;-76;-110;-80;-110;-110
-110;-110;-68;-110;-59;-71;-75;-110;-86;-110;-110
-110;-110;-69;-110;-55;-71;-78;-110;-82;-110;-110
-78;-110;-71;-110;-57;-71;-110;-110;-110;-110;-110
-79;-110;-66;-110;-51;-110;-73;-110;-110;-110;-110
-110;-110;-69;-110;-60;-70;-78;-110;-110;-110;-110
-78;-110;-60;-110;-51;-75;-79;-110;-110;-110;-110
-75;-110;-65;-110;-66;-71;-72;-110;-110;-110;-110
-110;-110;-65;-110;-70;-73;-75;-110;-110;-110;-110
-75;-110;-60;-110;-72;-74;-79;-110;-110;-110;-110
-75;-110;-64;-110;-68;-80;-110;-110;-110;-110;-110
-78;-110;-67;-110;-74;-110;-110;-110;-110;-110;-110
-69;-110;-63;-110;-79;-110;-110;-110;-110;-110;-110
-73;-110;-62;-110;-110;-110;-110;-110;-110;-110;-110
-73;-110;-60;-110;-74;-110;-86;-110;-110;-110;-110
-73;-110;-58;-110;-74;-110;-110;-110;-110;-110;-110
-72;-110;-54;-110;-73;-86;-110;-110;-83;-110;-110
-110;-110;-60;-110;-69;-81;-110;-110;-110;-110;-110
-74;-110;-57;-110;-79;-110;-110;-110;-110;-110;-110
-72;-110;-62;-110;-75;-110;-110;-110;-110;-110;-80
-74;-110;-59;-110;-110;-110;-110;-110;-81;-110;-76
-73;-110;-60;-110;-77;-90;-110;-110;-110;-110;-84
-72;-110;-69;-110;-110;-110;-110;-110;-79;-110;-110
-81;-110;-79;-110;-61;-110;-76;-110;-110;-110;-110
-83;-110;-73;-110;-58;-110;-85;-110;-110;-110;-110
-80;-110;-70;-110;-58;-77;-78;-110;-110;-110;-110
-110;-110;-74;-110;-40;-110;-80;-110;-110;-110;-110
-110;-110;-73;-110;-55;-71;-77;-110;-110;-110;-110
-110;-110;-75;-110;-57;-72;-83;-110;-110;-110;-110
-110;-110;-76;-110;-66;-76;-77;-110;-110;-110;-110
-110;-110;-76;-110;-63;-70;-84;-110;-110;-110;-110
-110;-110;-81;-110;-60;-72;-85;-110;-110;-110;-110
-110;-110;-74;-110;-56;-73;-84;-110;-110;-110;-110
-110;-110;-75;-110;-59;-73;-76;-110;-110;-110;-110
-110;-110;-77;-110;-60;-71;-77;-110;-110;-110;-110
-110;-110;-74;-110;-60;-74;-82;-110;-110;-110;-110
-110;-110;-77;-110;-58;-61;-77;-110;-110;-110;-110
-110;-110;-73;-110;-45;-73;-110;-110;-110;-110;-110
-110;-110;-110;-110;-50;-110;-78;-110;-110;-110;-110
-80;-110;-110;-110;-60;-110;-78;-110;-110;-110;-110
-110;-110;-76;-110;-57;-69;-110;-110;-110;-110;-110
-110;-110;-76;-110;-56;-67;-110;-110;-110;-110;-110
-80;-110;-79;-110;-53;-70;-76;-110;-110;-110;-110
-110;-110;-110;-110;-40;-110;-110;-110;-110;-110;-110
-110;-110;-76;-110;-61;-68;-79;-110;-110;-110;-110
-110;-110;-71;-110;-66;-110;-76;-110;-110;-110;-110
-80;-110;-71;-110;-60;-80;-80;-110;-110;-110;-110
-110;-110;-73;-110;-75;-110;-110;-110;-110;-110;-110
-80;-110;-70;-110;-68;-80;-83;-110;-110;-110;-110
-110;-110;-73;-110;-70;-110;-110;-110;-110;-110;-110
-78;-110;-68;-110;-74;-90;-88;-110;-110;-110;-110
-81;-110;-64;-110;-74;-110;-87;-110;-110;-110;-110
-110;-110;-79;-110;-71;-110;-110;-110;-110;-110;-110
-110;-110;-69;-110;-65;-110;-84;-110;-110;-110;-110
-77;-110;-70;-110;-54;-110;-110;-110;-110;-110;-110
-82;-110;-75;-110;-62;-79;-110;-110;-110;-110;-110
-110;-110;-76;-110;-68;-84;-78;-110;-110;-110;-110
-74;-110;-91;-110;-71;-110;-72;-110;-110;-110;-110
-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110
-79;-110;-70;-110;-65;-110;-110;-110;-110;-110;-110
-74;-110;-110;-110;-71;-82;-110;-110;-110;-110;-110
-76;-110;-73;-110;-73;-110;-110;-110;-110;-110;-110
-75;-110;-68;-110;-70;-110;-110;-110;-110;-110;-110
-69;-110;-56;-110;-84;-110;-110;-110;-110;-110;-110
-64;-110;-66;-110;-83;-110;-110;-110;-110;-110;-110
-73;-110;-60;-110;-82;-110;-110;-110;-110;-110;-110
-70;-110;-62;-110;-110;-110;-110;-110;-110;-110;-110
-66;-110;-64;-110;-85;-89;-110;-110;-110;-110;-110
-69;-110;-68;-110;-110;-110;-110;-110;-110;-110;-110
-64;-110;-66;-110;-110;-110;-110;-110;-110;-110;-110
-69;-110;-68;-110;-82;-110;-110;-110;-110;-110;-110
-70;-110;-66;-110;-79;-110;-110;-110;-110;-110;-110
-69;-110;-65;-110;-77;-110;-110;-110;-84;-110;-110
-69;-110;-65;-110;-73;-110;-110;-110;-110;-110;-110
-69;-110;-58;-110;-73;-110;-110;-110;-110;-110;-110
-72;-110;-61;-110;-78;-110;-110;-110;-110;-110;-110
-76;-110;-62;-110;-82;-110;-110;-110;-86;-110;-110
-71;-110;-64;-110;-81;-110;-110;-110;-110;-110;-110
-70;-110;-71;-110;-80;-110;-110;-110;-110;-110;-110
-63;-110;-68;-110;-110;-110;-110;-110;-110;-110;-110
-70;-110;-70;-110;-77;-110;-110;-110;-110;-110;-110
-76;-110;-54;-110;-110;-110;-110;-110;-75;-110;-110
-72;-110;-60;-110;-110;-110;-110;-110;-81;-110;-74
-110;-110;-60;-110;-76;-110;-110;-110;-77;-110;-110
-110;-110;-110;-110;-110;-74;-59;-110;-69;-110;-66
-110;-110;-110;-110;-110;-110;-70;-110;-48;-110;-68
-86;-110;-82;-110;-110;-76;-73;-110;-49;-110;-67
-85;-110;-110;-110;-110;-75;-70;-110;-47;-110;-65
-110;-110;-110;-110;-110;-110;-110;-110;-53;-110;-65
-110;-110;-82;-110;-110;-73;-76;-110;-54;-110;-66
-83;-110;-110;-110;-110;-110;-78;-110;-51;-110;-62
-110;-110;-88;-110;-110;-110;-110;-110;-67;-110;-60
-82;-110;-110;-110;-110;-110;-75;-110;-61;-110;-65
-110;-110;-110;-110;-110;-110;-76;-110;-47;-110;-60
-110;-110;-110;-110;-110;-110;-75;-110;-56;-110;-66
-83;-110;-110;-110;-110;-110;-71;-110;-62;-110;-68
-110;-110;-110;-110;-110;-110;-72;-110;-61;-110;-61
-110;-110;-110;-110;-110;-110;-77;-110;-58;-110;-62
-110;-110;-75;-110;-110;-110;-81;-110;-72;-110;-56
-110;-110;-110;-110;-110;-110;-110;-110;-73;-110;-60
-110;-110;-110;-110;-110;-110;-110;-110;-66;-110;-60
-110;-110;-110;-110;-110;-110;-110;-110;-64;-110;-60
